0 0.0000
5000 298.6558
10000 301.7416
15000 294.4091
20000 303.7908
25000 296.4790
30000 304.1011
35000 286.2312
40000 300.0673
45000 296.2065
50000 311.2761
55000 301.3846
60000 303.8642
65000 303.7157
70000 301.1004
75000 309.2511
80000 308.0947
85000 299.2824
90000 307.1102
95000 301.6865
100000 307.7116
105000 305.6182
110000 300.0363
115000 303.3434
120000 307.4524
125000 306.5125
130000 293.9981
135000 302.2357
140000 304.5599
145000 288.6873
150000 299.3296
155000 303.6005
160000 314.7390
165000 294.8117
170000 297.7759
175000 305.2710
180000 296.9270
185000 300.0664
190000 299.9706
195000 295.9256
200000 293.8419
205000 303.2047
210000 296.7755
215000 301.0703
220000 299.7669
225000 293.5679
230000 296.0171
235000 305.3910
240000 300.2222
245000 299.2101
250000 293.2694
255000 289.5087
260000 299.7473
265000 292.4808
270000 301.8674
275000 294.6151
280000 308.3119
285000 300.9174
290000 297.2678
295000 299.0348
300000 298.6232
305000 298.3505
310000 306.8900
315000 293.9693
320000 304.6677
325000 305.8867
330000 305.8410
335000 311.1701
340000 297.7168
345000 298.2553
350000 300.5551
355000 294.2105
360000 300.1891
365000 298.3557
370000 298.9913
375000 298.9567
380000 297.2441
385000 294.7351
390000 302.6602
395000 302.9974
400000 297.8391
405000 299.9803
410000 300.8622
415000 297.3541
420000 304.0867
425000 299.3506
430000 294.9280
435000 297.0068
440000 302.0072
445000 296.4918
450000 293.7143
455000 293.0132
460000 305.7128
465000 286.5824
470000 306.6741
475000 299.2087
480000 301.0236
485000 300.6452
490000 305.5696
495000 299.7734
500000 291.8743

